number_of_steps,episode_number,won,algorithm,state,Q_value_state
8,10641,1,standard,,
11,10642,0,standard,,
8,10643,1,standard,,
5,10644,0,standard,,
26,10645,0,standard,,
17,10646,1,standard,,
16,10647,1,standard,,
16,10648,1,standard,,
16,10649,1,standard,,
16,10650,1,standard,,
16,10651,1,standard,,
14,10652,0,standard,,
16,10653,1,standard,,
16,10654,1,standard,,
11,10655,0,standard,,
16,10656,1,standard,,
16,10657,1,standard,,
16,10658,1,standard,,
16,10659,1,standard,,
16,10660,1,standard,,
16,10661,1,standard,,
16,10662,1,standard,,
16,10663,1,standard,,
16,10664,1,standard,,
16,10665,1,standard,,
16,10666,1,standard,,
16,10667,1,standard,,
16,10668,1,standard,,
16,10669,1,standard,,
16,10670,1,standard,,
15,10671,0,standard,5,0.7837799578024736
16,10672,1,standard,,
16,10673,1,standard,,
55,10674,0,standard,,
16,10675,1,standard,,
16,10676,1,standard,,
28,10677,0,standard,5,0.7275226533204664
8,10678,1,standard,,
11,10679,0,standard,,
16,10680,1,standard,,
16,10681,1,standard,,
16,10682,1,standard,,
16,10683,1,standard,,
34,10684,0,standard,,
12,10685,0,standard,,
17,10686,0,standard,,
8,10687,1,standard,,
8,10688,1,standard,,
10,10689,1,standard,,
8,10690,1,standard,,
8,10691,1,standard,,
8,10692,1,standard,,
8,10693,1,standard,,
8,10694,1,standard,,
8,10695,1,standard,,
8,10696,1,standard,,
9,10697,0,standard,5,0.7538090062574339
8,10698,1,standard,,
8,10699,1,standard,,
8,10700,1,standard,,
8,10701,1,standard,,
8,10702,1,standard,,
6,10703,0,standard,,
8,10704,1,standard,,
8,10705,1,standard,,
8,10706,1,standard,,
8,10707,1,standard,,
8,10708,1,standard,,
8,10709,1,standard,,
8,10710,0,standard,,
8,10711,1,standard,,
8,10712,1,standard,,
8,10713,1,standard,,
8,10714,1,standard,,
8,10715,1,standard,,
8,10716,1,standard,,
8,10717,1,standard,,
8,10718,1,standard,,
8,10719,1,standard,,
8,10720,1,standard,,
8,10721,1,standard,,
8,10722,1,standard,,
8,10723,1,standard,,
8,10724,1,standard,,
8,10725,1,standard,,
8,10726,1,standard,,
8,10727,1,standard,,
8,10728,1,standard,,
8,10729,1,standard,,
8,10730,1,standard,,
8,10731,1,standard,,
8,10732,1,standard,,
8,10733,1,standard,,
8,10734,1,standard,,
8,10735,1,standard,,
8,10736,1,standard,,
8,10737,1,standard,,
8,10738,1,standard,,
8,10739,1,standard,,
8,10740,1,standard,,
8,10741,1,standard,,
8,10742,1,standard,,
8,10743,1,standard,,
8,10744,1,standard,,
8,10745,1,standard,,
8,10746,1,standard,,
8,10747,1,standard,,
8,10748,1,standard,,
8,10749,1,standard,,
8,10750,1,standard,,
8,10751,1,standard,,
8,10752,1,standard,,
8,10753,1,standard,,
8,10754,1,standard,,
8,10755,1,standard,,
8,10756,1,standard,,
8,10757,1,standard,,
8,10758,1,standard,,
8,10759,1,standard,,
8,10760,1,standard,,
8,10761,1,standard,,
8,10762,1,standard,,
8,10763,1,standard,,
8,10764,1,standard,,
8,10765,1,standard,,
8,10766,1,standard,,
8,10767,1,standard,,
8,10768,1,standard,,
8,10769,1,standard,,
8,10770,1,standard,,
8,10771,1,standard,,
8,10772,1,standard,,
8,10773,1,standard,,
8,10774,1,standard,,
8,10775,1,standard,,
8,10776,1,standard,,
8,10777,1,standard,,
8,10778,1,standard,,
8,10779,1,standard,,
8,10780,1,standard,,
8,10781,1,standard,,
8,10782,1,standard,,
8,10783,1,standard,,
8,10784,1,standard,,
8,10785,1,standard,,
8,10786,0,standard,,
8,10787,1,standard,,
8,10788,1,standard,,
8,10789,1,standard,,
8,10790,1,standard,,
8,10791,1,standard,,
8,10792,1,standard,,
8,10793,1,standard,,
8,10794,0,standard,,
8,10795,1,standard,,
8,10796,1,standard,,
8,10797,1,standard,,
8,10798,1,standard,,
8,10799,1,standard,,
8,10800,1,standard,,
8,10801,1,standard,,
8,10802,1,standard,,
8,10803,1,standard,,
8,10804,1,standard,,
8,10805,1,standard,,
8,10806,1,standard,,
8,10807,1,standard,,
8,10808,1,standard,,
8,10809,1,standard,,
8,10810,1,standard,,
8,10811,1,standard,,
9,10812,0,standard,5,0.7738279221948613
8,10813,1,standard,,
8,10814,1,standard,,
8,10815,1,standard,,
8,10816,1,standard,,
8,10817,1,standard,,
8,10818,1,standard,,
8,10819,1,standard,,
8,10820,1,standard,,
8,10821,1,standard,,
8,10822,1,standard,,
8,10823,1,standard,,
8,10824,1,standard,,
8,10825,1,standard,,
8,10826,1,standard,,
8,10827,1,standard,,
8,10828,1,standard,,
8,10829,1,standard,,
8,10830,1,standard,,
8,10831,1,standard,,
8,10832,1,standard,,
8,10833,1,standard,,
8,10834,1,standard,,
8,10835,1,standard,,
8,10836,1,standard,,
8,10837,1,standard,,
8,10838,1,standard,,
8,10839,1,standard,,
8,10840,1,standard,,
8,10841,1,standard,,
8,10842,1,standard,,
8,10843,1,standard,,
8,10844,1,standard,,
8,10845,1,standard,,
8,10846,1,standard,,
8,10847,1,standard,,
6,10848,1,standard,,
8,10849,1,standard,,
8,10850,1,standard,,
8,10851,1,standard,,
8,10852,1,standard,,
8,10853,1,standard,,
8,10854,1,standard,,
8,10855,1,standard,,
8,10856,1,standard,,
8,10857,1,standard,,
8,10858,0,standard,,
8,10859,1,standard,,
8,10860,1,standard,,
8,10861,1,standard,,
8,10862,1,standard,,
8,10863,1,standard,,
8,10864,1,standard,,
8,10865,1,standard,,
7,10866,1,standard,,
8,10867,1,standard,,
8,10868,1,standard,,
8,10869,1,standard,,
8,10870,1,standard,,
8,10871,1,standard,,
8,10872,1,standard,,
8,10873,1,standard,,
8,10874,1,standard,,
8,10875,1,standard,,
8,10876,1,standard,,
8,10877,1,standard,,
8,10878,1,standard,,
8,10879,1,standard,,
8,10880,1,standard,,
8,10881,1,standard,,
8,10882,1,standard,,
8,10883,1,standard,,
8,10884,1,standard,,
8,10885,1,standard,,
8,10886,1,standard,,
8,10887,1,standard,,
8,10888,1,standard,,
8,10889,1,standard,,
8,10890,1,standard,,
8,10891,1,standard,,
8,10892,1,standard,,
8,10893,1,standard,,
8,10894,1,standard,,
8,10895,1,standard,,
11,10896,0,standard,5,0.7731504724972738
11,10897,0,standard,5,0.7035960140406958
7,10898,0,standard,,
7,10899,0,standard,,
12,10900,1,standard,,
7,10901,0,standard,,
9,10902,1,standard,,
9,10903,1,standard,,
9,10904,1,standard,,
9,10905,1,standard,,
9,10906,1,standard,,
9,10907,1,standard,,
9,10908,1,standard,,
9,10909,1,standard,,
9,10910,1,standard,,
9,10911,1,standard,,
9,10912,1,standard,,
9,10913,1,standard,,
9,10914,1,standard,,
9,10915,1,standard,,
9,10916,1,standard,,
9,10917,1,standard,,
9,10918,1,standard,,
9,10919,1,standard,,
9,10920,1,standard,,
9,10921,1,standard,,
9,10922,1,standard,,
9,10923,1,standard,,
9,10924,1,standard,,
9,10925,1,standard,,
9,10926,1,standard,,
9,10927,1,standard,,
9,10928,1,standard,,
9,10929,1,standard,,
9,10930,1,standard,,
9,10931,1,standard,,
9,10932,1,standard,,
9,10933,1,standard,,
9,10934,1,standard,,
9,10935,1,standard,,
9,10936,1,standard,,
11,10937,1,standard,,
9,10938,1,standard,,
9,10939,1,standard,,
9,10940,1,standard,,
9,10941,1,standard,,
9,10942,1,standard,,
9,10943,1,standard,,
9,10944,1,standard,,
9,10945,1,standard,,
9,10946,1,standard,,
9,10947,1,standard,,
9,10948,1,standard,,
9,10949,1,standard,,
9,10950,1,standard,,
9,10951,1,standard,,
9,10952,1,standard,,
5,10953,0,standard,,
4,10954,0,standard,,
9,10955,1,standard,,
9,10956,1,standard,,
9,10957,1,standard,,
9,10958,1,standard,,
9,10959,1,standard,,
9,10960,1,standard,,
9,10961,1,standard,,
9,10962,1,standard,,
9,10963,1,standard,,
9,10964,1,standard,,
9,10965,1,standard,,
9,10966,1,standard,,
9,10967,1,standard,,
9,10968,1,standard,,
9,10969,1,standard,,
9,10970,1,standard,,
9,10971,1,standard,,
3,10972,0,standard,,
9,10973,1,standard,,
9,10974,1,standard,,
9,10975,1,standard,,
9,10976,1,standard,,
9,10977,1,standard,,
9,10978,1,standard,,
9,10979,1,standard,,
9,10980,1,standard,,
9,10981,1,standard,,
9,10982,1,standard,,
9,10983,1,standard,,
9,10984,1,standard,,
9,10985,1,standard,,
9,10986,1,standard,,
4,10987,0,standard,,
9,10988,1,standard,,
9,10989,1,standard,,
9,10990,1,standard,,
9,10991,1,standard,,
9,10992,1,standard,,
9,10993,1,standard,,
9,10994,1,standard,,
9,10995,1,standard,,
6,10996,0,standard,,
9,10997,1,standard,,
11,10998,0,standard,,
5,10999,0,standard,,
9,11000,1,standard,,
9,11001,1,standard,,
9,11002,1,standard,,
9,11003,1,standard,,
9,11004,1,standard,,
9,11005,1,standard,,
9,11006,1,standard,,
9,11007,1,standard,,
9,11008,1,standard,,
9,11009,1,standard,,
9,11010,1,standard,,
9,11011,1,standard,,
9,11012,1,standard,,
9,11013,1,standard,,
9,11014,1,standard,,
9,11015,1,standard,,
9,11016,1,standard,,
9,11017,1,standard,,
11,11018,1,standard,,
2,11019,0,standard,5,0.30898293285038025
9,11020,1,standard,,
9,11021,1,standard,,
9,11022,1,standard,,
9,11023,1,standard,,
9,11024,1,standard,,
9,11025,1,standard,,
9,11026,1,standard,,
9,11027,1,standard,,
9,11028,1,standard,,
9,11029,1,standard,,
9,11030,1,standard,,
9,11031,1,standard,,
9,11032,1,standard,,
9,11033,1,standard,,
9,11034,1,standard,,
9,11035,1,standard,,
9,11036,1,standard,,
9,11037,1,standard,,
9,11038,1,standard,,
9,11039,1,standard,,
9,11040,1,standard,,
9,11041,1,standard,,
9,11042,1,standard,,
9,11043,1,standard,,
9,11044,1,standard,,
9,11045,1,standard,,
9,11046,1,standard,,
9,11047,1,standard,,
9,11048,1,standard,,
9,11049,1,standard,,
9,11050,1,standard,,
9,11051,1,standard,,
9,11052,1,standard,,
9,11053,1,standard,,
9,11054,1,standard,,
9,11055,1,standard,,
9,11056,1,standard,,
9,11057,1,standard,,
9,11058,1,standard,,
9,11059,1,standard,,
9,11060,1,standard,,
9,11061,1,standard,,
9,11062,1,standard,,
9,11063,1,standard,,
9,11064,1,standard,,
9,11065,1,standard,,
9,11066,1,standard,,
9,11067,1,standard,,
9,11068,1,standard,,
9,11069,1,standard,,
9,11070,1,standard,,
9,11071,1,standard,,
9,11072,1,standard,,
11,11073,1,standard,,
9,11074,1,standard,,
9,11075,1,standard,,
9,11076,1,standard,,
9,11077,1,standard,,
9,11078,1,standard,,
9,11079,1,standard,,
9,11080,1,standard,,
9,11081,1,standard,,
9,11082,1,standard,,
9,11083,1,standard,,
9,11084,1,standard,,
9,11085,1,standard,,
9,11086,1,standard,,
9,11087,1,standard,,
9,11088,1,standard,,
9,11089,1,standard,,
9,11090,1,standard,,
9,11091,1,standard,,
9,11092,1,standard,,
9,11093,1,standard,,
9,11094,1,standard,,
9,11095,1,standard,,
9,11096,1,standard,,
9,11097,1,standard,,
9,11098,1,standard,,
9,11099,1,standard,,
9,11100,1,standard,,
3,11101,0,standard,,
9,11102,1,standard,,
9,11103,1,standard,,
9,11104,1,standard,,
9,11105,1,standard,,
9,11106,1,standard,,
9,11107,1,standard,,
9,11108,1,standard,,
9,11109,1,standard,,
9,11110,1,standard,,
9,11111,1,standard,,
9,11112,1,standard,,
9,11113,1,standard,,
9,11114,1,standard,,
9,11115,1,standard,,
9,11116,1,standard,,
9,11117,1,standard,,
9,11118,1,standard,,
9,11119,1,standard,,
9,11120,1,standard,,
9,11121,1,standard,,
9,11122,1,standard,,
9,11123,1,standard,,
9,11124,1,standard,,
9,11125,1,standard,,
9,11126,1,standard,,
9,11127,1,standard,,
9,11128,1,standard,,
9,11129,1,standard,,
9,11130,1,standard,,
9,11131,1,standard,,
9,11132,1,standard,,
9,11133,1,standard,,
9,11134,1,standard,,
10,11135,0,standard,,
9,11136,1,standard,,
12,11137,1,standard,,
9,11138,1,standard,,
11,11139,1,standard,,
9,11140,1,standard,,
9,11141,1,standard,,
9,11142,1,standard,,
9,11143,1,standard,,
9,11144,1,standard,,
9,11145,1,standard,,
9,11146,1,standard,,
9,11147,1,standard,,
9,11148,1,standard,,
9,11149,1,standard,,
9,11150,1,standard,,
9,11151,1,standard,,
9,11152,1,standard,,
9,11153,1,standard,,
9,11154,1,standard,,
9,11155,1,standard,,
9,11156,1,standard,,
9,11157,1,standard,,
11,11158,1,standard,,
9,11159,1,standard,,
9,11160,1,standard,,
9,11161,1,standard,,
9,11162,1,standard,,
9,11163,1,standard,,
9,11164,1,standard,,
9,11165,1,standard,,
9,11166,1,standard,,
9,11167,1,standard,,
9,11168,1,standard,,
9,11169,1,standard,,
9,11170,1,standard,,
9,11171,1,standard,,
9,11172,1,standard,,
9,11173,1,standard,,
9,11174,1,standard,,
9,11175,1,standard,,
9,11176,1,standard,,
9,11177,1,standard,,
9,11178,1,standard,,
9,11179,1,standard,,
9,11180,1,standard,,
9,11181,1,standard,,
9,11182,1,standard,,
9,11183,1,standard,,
9,11184,1,standard,,
9,11185,1,standard,,
9,11186,1,standard,,
9,11187,1,standard,,
9,11188,1,standard,,
9,11189,1,standard,,
9,11190,1,standard,,
9,11191,1,standard,,
9,11192,1,standard,,
9,11193,1,standard,,
9,11194,1,standard,,
9,11195,1,standard,,
9,11196,1,standard,,
9,11197,1,standard,,
11,11198,0,standard,5,0.7445634809811676
11,11199,0,standard,,
9,11200,1,standard,,
9,11201,1,standard,,
9,11202,1,standard,,
9,11203,1,standard,,
9,11204,1,standard,,
9,11205,1,standard,,
9,11206,1,standard,,
9,11207,1,standard,,
9,11208,1,standard,,
9,11209,1,standard,,
9,11210,1,standard,,
9,11211,1,standard,,
9,11212,1,standard,,
9,11213,1,standard,,
9,11214,1,standard,,
9,11215,1,standard,,
9,11216,1,standard,,
9,11217,1,standard,,
9,11218,1,standard,,
9,11219,1,standard,,
9,11220,1,standard,,
9,11221,1,standard,,
9,11222,1,standard,,
9,11223,1,standard,,
9,11224,1,standard,,
9,11225,1,standard,,
9,11226,1,standard,,
9,11227,1,standard,,
9,11228,1,standard,,
9,11229,1,standard,,
9,11230,1,standard,,
9,11231,1,standard,,
9,11232,1,standard,,
9,11233,1,standard,,
9,11234,1,standard,,
9,11235,1,standard,,
9,11236,1,standard,,
9,11237,1,standard,,
9,11238,1,standard,,
9,11239,1,standard,,
9,11240,1,standard,,
9,11241,1,standard,,
9,11242,1,standard,,
9,11243,1,standard,,
9,11244,1,standard,,
9,11245,1,standard,,
9,11246,1,standard,,
9,11247,1,standard,,
9,11248,1,standard,,
9,11249,1,standard,,
9,11250,1,standard,,
9,11251,1,standard,,
9,11252,1,standard,,
9,11253,1,standard,,
9,11254,1,standard,,
9,11255,1,standard,,
9,11256,1,standard,,
9,11257,1,standard,,
9,11258,1,standard,,
9,11259,1,standard,,
9,11260,1,standard,,
9,11261,1,standard,,
9,11262,1,standard,,
9,11263,1,standard,,
9,11264,1,standard,,
9,11265,1,standard,,
9,11266,1,standard,,
9,11267,1,standard,,
8,11268,0,standard,,
9,11269,1,standard,,
9,11270,1,standard,,
9,11271,1,standard,,
9,11272,1,standard,,
9,11273,1,standard,,
11,11274,1,standard,,
9,11275,1,standard,,
9,11276,1,standard,,
9,11277,1,standard,,
9,11278,1,standard,,
9,11279,1,standard,,
5,11280,0,standard,,
9,11281,1,standard,,
9,11282,1,standard,,
9,11283,1,standard,,
9,11284,1,standard,,
9,11285,1,standard,,
9,11286,1,standard,,
9,11287,1,standard,,
9,11288,1,standard,,
9,11289,1,standard,,
9,11290,1,standard,,
11,11291,1,standard,,
9,11292,1,standard,,
9,11293,1,standard,,
9,11294,1,standard,,
9,11295,1,standard,,
9,11296,1,standard,,
8,11297,0,standard,,
9,11298,1,standard,,
9,11299,1,standard,,
9,11300,1,standard,,
9,11301,1,standard,,
9,11302,1,standard,,
5,11303,0,standard,5,0.7409796437292071
9,11304,1,standard,,
9,11305,1,standard,,
9,11306,1,standard,,
9,11307,1,standard,,
9,11308,1,standard,,
9,11309,1,standard,,
9,11310,1,standard,,
9,11311,1,standard,,
9,11312,1,standard,,
9,11313,1,standard,,
9,11314,1,standard,,
9,11315,1,standard,,
9,11316,1,standard,,
9,11317,1,standard,,
9,11318,1,standard,,
9,11319,1,standard,,
9,11320,1,standard,,
9,11321,1,standard,,
9,11322,1,standard,,
9,11323,1,standard,,
9,11324,1,standard,,
9,11325,1,standard,,
9,11326,1,standard,,
9,11327,1,standard,,
9,11328,1,standard,,
9,11329,1,standard,,
9,11330,1,standard,,
9,11331,1,standard,,
9,11332,1,standard,,
9,11333,1,standard,,
9,11334,1,standard,,
9,11335,1,standard,,
9,11336,1,standard,,
9,11337,1,standard,,
9,11338,1,standard,,
9,11339,1,standard,,
9,11340,1,standard,,
9,11341,1,standard,,
9,11342,1,standard,,
9,11343,1,standard,,
9,11344,1,standard,,
9,11345,1,standard,,
9,11346,1,standard,,
9,11347,1,standard,,
9,11348,1,standard,,
9,11349,1,standard,,
9,11350,1,standard,,
8,11351,0,standard,,
9,11352,1,standard,,
9,11353,1,standard,,
9,11354,1,standard,,
9,11355,1,standard,,
9,11356,1,standard,,
9,11357,1,standard,,
9,11358,1,standard,,
9,11359,1,standard,,
9,11360,1,standard,,
9,11361,1,standard,,
9,11362,1,standard,,
9,11363,1,standard,,
9,11364,1,standard,,
9,11365,1,standard,,
9,11366,1,standard,,
9,11367,1,standard,,
9,11368,1,standard,,
9,11369,1,standard,,
9,11370,1,standard,,
9,11371,1,standard,,
9,11372,1,standard,,
9,11373,1,standard,,
9,11374,1,standard,,
9,11375,1,standard,,
9,11376,1,standard,,
9,11377,1,standard,,
9,11378,1,standard,,
9,11379,1,standard,,
9,11380,1,standard,,
9,11381,1,standard,,
9,11382,1,standard,,
9,11383,1,standard,,
9,11384,1,standard,,
9,11385,1,standard,,
9,11386,1,standard,,
9,11387,1,standard,,
9,11388,1,standard,,
9,11389,1,standard,,
9,11390,1,standard,,
9,11391,1,standard,,
9,11392,1,standard,,
9,11393,1,standard,,
9,11394,1,standard,,
9,11395,1,standard,,
9,11396,1,standard,,
9,11397,1,standard,,
9,11398,1,standard,,
9,11399,1,standard,,
9,11400,1,standard,,
9,11401,1,standard,,
9,11402,1,standard,,
9,11403,1,standard,,
9,11404,1,standard,,
9,11405,1,standard,,
9,11406,1,standard,,
9,11407,1,standard,,
9,11408,1,standard,,
9,11409,1,standard,,
9,11410,1,standard,,
9,11411,1,standard,,
9,11412,1,standard,,
9,11413,1,standard,,
9,11414,1,standard,,
9,11415,1,standard,,
9,11416,1,standard,,
9,11417,1,standard,,
9,11418,1,standard,,
9,11419,1,standard,,
9,11420,1,standard,,
9,11421,1,standard,,
9,11422,1,standard,,
9,11423,1,standard,,
9,11424,1,standard,,
9,11425,1,standard,,
9,11426,1,standard,,
11,11427,1,standard,,
9,11428,1,standard,,
9,11429,1,standard,,
9,11430,1,standard,,
9,11431,1,standard,,
9,11432,1,standard,,
9,11433,1,standard,,
9,11434,1,standard,,
9,11435,1,standard,,
9,11436,1,standard,,
9,11437,1,standard,,
9,11438,1,standard,,
9,11439,1,standard,,
9,11440,1,standard,,
9,11441,1,standard,,
9,11442,1,standard,,
9,11443,1,standard,,
9,11444,1,standard,,
9,11445,1,standard,,
9,11446,1,standard,,
9,11447,1,standard,,
9,11448,1,standard,,
9,11449,1,standard,,
9,11450,1,standard,,
9,11451,1,standard,,
9,11452,1,standard,,
9,11453,1,standard,,
9,11454,1,standard,,
9,11455,1,standard,,
9,11456,1,standard,,
9,11457,1,standard,,
9,11458,1,standard,,
9,11459,1,standard,,
9,11460,1,standard,,
9,11461,1,standard,,
9,11462,1,standard,,
9,11463,1,standard,,
6,11464,0,standard,,
9,11465,1,standard,,
9,11466,1,standard,,
5,11467,0,standard,,
9,11468,1,standard,,
5,11469,0,standard,,
9,11470,1,standard,,
9,11471,1,standard,,
9,11472,1,standard,,
9,11473,1,standard,,
9,11474,1,standard,,
9,11475,1,standard,,
9,11476,1,standard,,
9,11477,1,standard,,
9,11478,1,standard,,
11,11479,0,standard,,
9,11480,1,standard,,
9,11481,1,standard,,
9,11482,1,standard,,
9,11483,1,standard,,
9,11484,1,standard,,
9,11485,1,standard,,
9,11486,1,standard,,
9,11487,1,standard,,
9,11488,1,standard,,
9,11489,1,standard,,
9,11490,1,standard,,
9,11491,1,standard,,
9,11492,1,standard,,
9,11493,1,standard,,
9,11494,1,standard,,
9,11495,1,standard,,
9,11496,1,standard,,
9,11497,1,standard,,
9,11498,1,standard,,
11,11499,1,standard,,
9,11500,1,standard,,
9,11501,1,standard,,
9,11502,1,standard,,
9,11503,1,standard,,
9,11504,1,standard,,
9,11505,1,standard,,
9,11506,1,standard,,
9,11507,1,standard,,
9,11508,1,standard,,
9,11509,1,standard,,
9,11510,1,standard,,
9,11511,1,standard,,
9,11512,1,standard,,
9,11513,1,standard,,
9,11514,1,standard,,
9,11515,1,standard,,
9,11516,1,standard,,
9,11517,1,standard,,
9,11518,1,standard,,
9,11519,1,standard,,
2,11520,0,standard,5,0.27808463956534224
9,11521,1,standard,,
9,11522,1,standard,,
7,11523,0,standard,,
9,11524,1,standard,,
9,11525,1,standard,,
9,11526,1,standard,,
9,11527,1,standard,,
9,11528,1,standard,,
9,11529,1,standard,,
9,11530,1,standard,,
9,11531,1,standard,,
9,11532,1,standard,,
9,11533,1,standard,,
9,11534,1,standard,,
9,11535,1,standard,,
9,11536,1,standard,,
9,11537,1,standard,,
9,11538,1,standard,,
9,11539,1,standard,,
9,11540,1,standard,,
9,11541,1,standard,,
7,11542,0,standard,,
9,11543,1,standard,,
9,11544,1,standard,,
9,11545,1,standard,,
9,11546,1,standard,,
9,11547,1,standard,,
9,11548,1,standard,,
9,11549,1,standard,,
9,11550,1,standard,,
9,11551,1,standard,,
11,11552,1,standard,,
9,11553,1,standard,,
9,11554,1,standard,,
9,11555,1,standard,,
9,11556,1,standard,,
9,11557,1,standard,,
9,11558,1,standard,,
9,11559,1,standard,,
9,11560,1,standard,,
9,11561,1,standard,,
9,11562,1,standard,,
9,11563,1,standard,,
9,11564,1,standard,,
9,11565,1,standard,,
9,11566,1,standard,,
9,11567,1,standard,,
9,11568,1,standard,,
9,11569,1,standard,,
9,11570,1,standard,,
9,11571,1,standard,,
9,11572,1,standard,,
9,11573,1,standard,,
9,11574,1,standard,,
9,11575,1,standard,,
9,11576,1,standard,,
9,11577,1,standard,,
9,11578,1,standard,,
9,11579,1,standard,,
9,11580,1,standard,,
9,11581,1,standard,,
9,11582,1,standard,,
4,11583,0,standard,,
9,11584,1,standard,,
9,11585,1,standard,,
9,11586,1,standard,,
9,11587,1,standard,,
9,11588,1,standard,,
9,11589,1,standard,,
9,11590,1,standard,,
9,11591,1,standard,,
9,11592,1,standard,,
9,11593,1,standard,,
9,11594,1,standard,,
9,11595,1,standard,,
9,11596,1,standard,,
5,11597,0,standard,,
12,11598,1,standard,,
9,11599,1,standard,,
9,11600,1,standard,,
9,11601,1,standard,,
9,11602,1,standard,,
9,11603,1,standard,,
9,11604,1,standard,,
9,11605,1,standard,,
9,11606,1,standard,,
9,11607,1,standard,,
9,11608,1,standard,,
9,11609,1,standard,,
9,11610,1,standard,,
9,11611,1,standard,,
9,11612,1,standard,,
9,11613,1,standard,,
9,11614,1,standard,,
9,11615,1,standard,,
9,11616,1,standard,,
9,11617,1,standard,,
9,11618,1,standard,,
9,11619,1,standard,,
9,11620,1,standard,,
9,11621,1,standard,,
9,11622,1,standard,,
9,11623,1,standard,,
9,11624,1,standard,,
9,11625,1,standard,,
9,11626,1,standard,,
9,11627,1,standard,,
9,11628,1,standard,,
9,11629,1,standard,,
9,11630,1,standard,,
9,11631,1,standard,,
9,11632,1,standard,,
9,11633,1,standard,,
11,11634,1,standard,,
9,11635,1,standard,,
9,11636,1,standard,,
9,11637,1,standard,,
9,11638,1,standard,,
9,11639,1,standard,,
9,11640,1,standard,,
9,11641,1,standard,,
9,11642,1,standard,,
9,11643,1,standard,,
9,11644,1,standard,,
9,11645,1,standard,,
9,11646,1,standard,,
9,11647,1,standard,,
9,11648,1,standard,,
9,11649,1,standard,,
11,11650,1,standard,,
9,11651,1,standard,,
9,11652,1,standard,,
9,11653,1,standard,,
9,11654,1,standard,,
9,11655,1,standard,,
9,11656,1,standard,,
9,11657,1,standard,,
9,11658,1,standard,,
9,11659,1,standard,,
9,11660,1,standard,,
9,11661,1,standard,,
9,11662,1,standard,,
9,11663,1,standard,,
9,11664,1,standard,,
9,11665,1,standard,,
9,11666,1,standard,,
9,11667,1,standard,,
9,11668,1,standard,,
9,11669,1,standard,,
9,11670,1,standard,,
9,11671,1,standard,,
9,11672,1,standard,,
9,11673,1,standard,,
9,11674,1,standard,,
9,11675,1,standard,,
9,11676,1,standard,,
9,11677,1,standard,,
9,11678,1,standard,,
9,11679,1,standard,,
9,11680,1,standard,,
9,11681,1,standard,,
9,11682,1,standard,,
9,11683,1,standard,,
9,11684,1,standard,,
9,11685,1,standard,,
9,11686,1,standard,,
9,11687,1,standard,,
9,11688,1,standard,,
9,11689,1,standard,,
9,11690,1,standard,,
9,11691,1,standard,,
9,11692,1,standard,,
9,11693,1,standard,,
9,11694,1,standard,,
9,11695,1,standard,,
9,11696,1,standard,,
9,11697,1,standard,,
9,11698,1,standard,,
9,11699,1,standard,,
9,11700,1,standard,,
9,11701,1,standard,,
9,11702,1,standard,,
9,11703,1,standard,,
9,11704,1,standard,,
9,11705,1,standard,,
9,11706,1,standard,,
9,11707,1,standard,,
9,11708,1,standard,,
9,11709,1,standard,,
9,11710,1,standard,,
9,11711,1,standard,,
9,11712,1,standard,,
9,11713,1,standard,,
9,11714,1,standard,,
9,11715,1,standard,,
9,11716,1,standard,,
9,11717,1,standard,,
9,11718,1,standard,,
9,11719,1,standard,,
9,11720,1,standard,,
9,11721,1,standard,,
6,11722,0,standard,,
9,11723,1,standard,,
9,11724,1,standard,,
9,11725,1,standard,,
9,11726,1,standard,,
9,11727,1,standard,,
9,11728,1,standard,,
9,11729,1,standard,,
9,11730,1,standard,,
9,11731,1,standard,,
9,11732,1,standard,,
9,11733,1,standard,,
9,11734,1,standard,,
9,11735,1,standard,,
9,11736,1,standard,,
9,11737,1,standard,,
9,11738,1,standard,,
9,11739,1,standard,,
9,11740,1,standard,,
9,11741,1,standard,,
9,11742,1,standard,,
9,11743,1,standard,,
9,11744,1,standard,,
9,11745,1,standard,,
9,11746,1,standard,,
9,11747,1,standard,,
9,11748,1,standard,,
9,11749,1,standard,,
9,11750,1,standard,,
9,11751,1,standard,,
9,11752,1,standard,,
9,11753,1,standard,,
4,11754,0,standard,,
9,11755,1,standard,,
9,11756,1,standard,,
9,11757,0,standard,5,0.743656090485391
9,11758,1,standard,,
9,11759,1,standard,,
9,11760,1,standard,,
9,11761,1,standard,,
9,11762,1,standard,,
9,11763,1,standard,,
9,11764,1,standard,,
9,11765,1,standard,,
9,11766,1,standard,,
9,11767,1,standard,,
9,11768,1,standard,,
9,11769,1,standard,,
9,11770,1,standard,,
9,11771,1,standard,,
9,11772,1,standard,,
9,11773,1,standard,,
9,11774,1,standard,,
9,11775,1,standard,,
9,11776,1,standard,,
9,11777,1,standard,,
9,11778,1,standard,,
9,11779,1,standard,,
9,11780,1,standard,,
9,11781,1,standard,,
9,11782,1,standard,,
11,11783,1,standard,,
9,11784,1,standard,,
9,11785,1,standard,,
9,11786,1,standard,,
9,11787,1,standard,,
9,11788,1,standard,,
9,11789,1,standard,,
9,11790,1,standard,,
9,11791,1,standard,,
9,11792,1,standard,,
9,11793,1,standard,,
9,11794,1,standard,,
8,11795,0,standard,,
9,11796,1,standard,,
