number_of_steps,episode_number,won,algorithm,state,Q_value_state
19,9848,1,standard,,
19,9849,1,standard,,
19,9850,1,standard,,
19,9851,1,standard,,
19,9852,1,standard,,
19,9853,1,standard,,
19,9854,1,standard,,
19,9855,1,standard,,
19,9856,1,standard,,
17,9857,0,standard,,
19,9858,1,standard,,
19,9859,1,standard,,
19,9860,1,standard,,
19,9861,1,standard,,
19,9862,1,standard,,
20,9863,1,standard,,
19,9864,1,standard,,
19,9865,1,standard,,
19,9866,1,standard,,
19,9867,1,standard,,
19,9868,1,standard,,
19,9869,1,standard,,
19,9870,1,standard,,
19,9871,1,standard,,
19,9872,1,standard,,
19,9873,1,standard,,
19,9874,1,standard,,
19,9875,1,standard,,
19,9876,1,standard,,
19,9877,1,standard,,
19,9878,1,standard,,
19,9879,1,standard,,
19,9880,1,standard,,
19,9881,1,standard,,
19,9882,1,standard,,
19,9883,1,standard,,
19,9884,1,standard,,
19,9885,1,standard,,
19,9886,1,standard,,
19,9887,1,standard,,
19,9888,1,standard,,
19,9889,1,standard,,
20,9890,0,standard,,
19,9891,1,standard,,
19,9892,1,standard,,
19,9893,1,standard,,
14,9894,0,standard,,
19,9895,1,standard,,
19,9896,1,standard,,
19,9897,1,standard,,
19,9898,1,standard,,
19,9899,1,standard,,
28,9900,0,standard,,
19,9901,1,standard,,
19,9902,1,standard,,
19,9903,1,standard,,
19,9904,1,standard,,
19,9905,1,standard,,
19,9906,1,standard,,
19,9907,1,standard,,
19,9908,1,standard,,
19,9909,1,standard,,
19,9910,1,standard,,
19,9911,1,standard,,
19,9912,1,standard,,
19,9913,1,standard,,
19,9914,1,standard,,
19,9915,1,standard,,
19,9916,1,standard,,
19,9917,1,standard,,
19,9918,1,standard,,
19,9919,1,standard,,
19,9920,1,standard,,
19,9921,1,standard,,
19,9922,1,standard,,
19,9923,1,standard,,
19,9924,1,standard,,
19,9925,1,standard,,
19,9926,1,standard,,
19,9927,1,standard,,
28,9928,0,standard,,
19,9929,1,standard,,
19,9930,1,standard,,
10,9931,0,standard,,
19,9932,1,standard,,
19,9933,1,standard,,
19,9934,1,standard,,
19,9935,1,standard,,
19,9936,1,standard,,
19,9937,1,standard,,
19,9938,1,standard,,
19,9939,1,standard,,
19,9940,1,standard,,
14,9941,0,standard,,
19,9942,1,standard,,
19,9943,1,standard,,
19,9944,1,standard,,
19,9945,1,standard,,
19,9946,1,standard,,
19,9947,1,standard,,
19,9948,1,standard,,
19,9949,1,standard,,
19,9950,1,standard,,
19,9951,1,standard,,
19,9952,1,standard,,
19,9953,1,standard,,
19,9954,1,standard,,
18,9955,1,standard,,
19,9956,1,standard,,
19,9957,1,standard,,
19,9958,1,standard,,
19,9959,1,standard,,
19,9960,1,standard,,
19,9961,1,standard,,
19,9962,1,standard,,
19,9963,1,standard,,
19,9964,1,standard,,
19,9965,1,standard,,
19,9966,1,standard,,
19,9967,1,standard,,
19,9968,1,standard,,
19,9969,1,standard,,
19,9970,1,standard,,
19,9971,1,standard,,
19,9972,1,standard,,
19,9973,1,standard,,
19,9974,1,standard,,
19,9975,1,standard,,
19,9976,1,standard,,
19,9977,1,standard,,
19,9978,1,standard,,
19,9979,1,standard,,
19,9980,1,standard,,
19,9981,1,standard,,
19,9982,1,standard,,
19,9983,1,standard,,
19,9984,1,standard,,
19,9985,1,standard,,
19,9986,1,standard,,
19,9987,1,standard,,
19,9988,1,standard,,
19,9989,1,standard,,
19,9990,1,standard,,
16,9991,0,standard,,
19,9992,1,standard,,
16,9993,0,standard,,
19,9994,1,standard,,
19,9995,1,standard,,
25,9996,0,standard,,
19,9997,1,standard,,
19,9998,1,standard,,
19,9999,1,standard,,
19,10000,1,standard,,
19,10001,1,standard,,
17,10002,0,standard,,
19,10003,1,standard,,
19,10004,1,standard,,
19,10005,1,standard,,
19,10006,1,standard,,
19,10007,1,standard,,
19,10008,1,standard,,
19,10009,1,standard,,
19,10010,1,standard,,
19,10011,1,standard,,
19,10012,1,standard,,
19,10013,1,standard,,
19,10014,1,standard,,
19,10015,1,standard,,
19,10016,1,standard,,
28,10017,0,standard,,
19,10018,1,standard,,
19,10019,1,standard,,
19,10020,1,standard,,
14,10021,0,standard,,
19,10022,1,standard,,
19,10023,1,standard,,
19,10024,1,standard,,
19,10025,1,standard,,
19,10026,1,standard,,
19,10027,1,standard,,
19,10028,1,standard,,
19,10029,1,standard,,
19,10030,1,standard,,
19,10031,1,standard,,
19,10032,1,standard,,
19,10033,1,standard,,
19,10034,1,standard,,
19,10035,1,standard,,
19,10036,1,standard,,
19,10037,1,standard,,
19,10038,1,standard,,
19,10039,1,standard,,
25,10040,0,standard,,
19,10041,1,standard,,
19,10042,1,standard,,
16,10043,0,standard,,
8,10044,0,standard,,
31,10045,1,standard,,
31,10046,1,standard,,
21,10047,0,standard,,
31,10048,1,standard,,
31,10049,1,standard,,
31,10050,1,standard,,
31,10051,1,standard,,
26,10052,0,standard,,
31,10053,1,standard,,
19,10054,0,standard,,
29,10055,0,standard,5,0.5286761433733802
31,10056,1,standard,,
64,10057,0,standard,,
31,10058,1,standard,,
34,10059,0,standard,,
8,10060,0,standard,,
64,10061,1,standard,,
64,10062,1,standard,,
64,10063,1,standard,,
19,10064,1,standard,,
100,10065,0,standard,,
19,10066,1,standard,,
9,10067,0,standard,,
8,10068,0,standard,,
31,10069,1,standard,,
64,10070,1,standard,,
9,10071,0,standard,,
64,10072,1,standard,,
64,10073,1,standard,,
64,10074,1,standard,,
19,10075,1,standard,,
8,10076,0,standard,,
39,10077,0,standard,5,0.4758085290360422
31,10078,1,standard,,
24,10079,0,standard,,
66,10080,0,standard,,
31,10081,1,standard,,
31,10082,1,standard,,
53,10083,0,standard,,
31,10084,1,standard,,
64,10085,1,standard,,
31,10086,1,standard,,
31,10087,1,standard,,
19,10088,1,standard,,
31,10089,1,standard,,
31,10090,1,standard,,
31,10091,1,standard,,
28,10092,1,standard,,
31,10093,1,standard,,
31,10094,1,standard,,
31,10095,1,standard,,
30,10096,1,standard,,
31,10097,1,standard,,
31,10098,1,standard,,
31,10099,1,standard,,
31,10100,1,standard,,
36,10101,1,standard,,
31,10102,1,standard,,
31,10103,1,standard,,
31,10104,1,standard,,
31,10105,1,standard,,
31,10106,1,standard,,
31,10107,1,standard,,
31,10108,1,standard,,
31,10109,1,standard,,
31,10110,1,standard,,
31,10111,1,standard,,
31,10112,1,standard,,
19,10113,1,standard,,
31,10114,1,standard,,
31,10115,1,standard,,
31,10116,1,standard,,
31,10117,1,standard,,
31,10118,1,standard,,
31,10119,1,standard,,
31,10120,1,standard,,
31,10121,1,standard,,
16,10122,0,standard,,
31,10123,1,standard,,
19,10124,1,standard,,
31,10125,1,standard,,
31,10126,1,standard,,
31,10127,1,standard,,
31,10128,1,standard,,
31,10129,1,standard,,
31,10130,1,standard,,
31,10131,1,standard,,
31,10132,1,standard,,
31,10133,1,standard,,
31,10134,1,standard,,
31,10135,1,standard,,
31,10136,1,standard,,
31,10137,1,standard,,
31,10138,1,standard,,
31,10139,1,standard,,
31,10140,1,standard,,
31,10141,1,standard,,
31,10142,1,standard,,
31,10143,1,standard,,
31,10144,1,standard,,
31,10145,1,standard,,
31,10146,1,standard,,
26,10147,0,standard,,
31,10148,1,standard,,
27,10149,0,standard,,
31,10150,1,standard,,
31,10151,1,standard,,
31,10152,1,standard,,
31,10153,1,standard,,
31,10154,1,standard,,
31,10155,1,standard,,
100,10156,0,standard,,
31,10157,1,standard,,
31,10158,1,standard,,
31,10159,1,standard,,
31,10160,1,standard,,
31,10161,1,standard,,
31,10162,1,standard,,
31,10163,1,standard,,
31,10164,1,standard,,
31,10165,1,standard,,
31,10166,1,standard,,
31,10167,1,standard,,
31,10168,1,standard,,
31,10169,1,standard,,
31,10170,1,standard,,
31,10171,1,standard,,
31,10172,1,standard,,
31,10173,1,standard,,
31,10174,1,standard,,
31,10175,1,standard,,
31,10176,1,standard,,
31,10177,1,standard,,
31,10178,1,standard,,
31,10179,1,standard,,
31,10180,1,standard,,
31,10181,1,standard,,
31,10182,1,standard,,
31,10183,1,standard,,
31,10184,1,standard,,
31,10185,1,standard,,
31,10186,1,standard,,
31,10187,1,standard,,
31,10188,1,standard,,
31,10189,1,standard,,
29,10190,0,standard,5,0.42822767613243795
31,10191,1,standard,,
31,10192,1,standard,,
64,10193,1,standard,,
31,10194,1,standard,,
31,10195,1,standard,,
31,10196,1,standard,,
31,10197,1,standard,,
31,10198,1,standard,,
31,10199,1,standard,,
31,10200,1,standard,,
31,10201,1,standard,,
31,10202,1,standard,,
31,10203,1,standard,,
31,10204,1,standard,,
36,10205,1,standard,,
31,10206,1,standard,,
31,10207,1,standard,,
31,10208,1,standard,,
31,10209,1,standard,,
31,10210,1,standard,,
31,10211,1,standard,,
31,10212,1,standard,,
31,10213,1,standard,,
31,10214,1,standard,,
31,10215,1,standard,,
19,10216,1,standard,,
31,10217,1,standard,,
31,10218,1,standard,,
31,10219,1,standard,,
31,10220,1,standard,,
31,10221,1,standard,,
30,10222,0,standard,,
31,10223,1,standard,,
31,10224,1,standard,,
30,10225,1,standard,,
32,10226,1,standard,,
31,10227,1,standard,,
31,10228,1,standard,,
31,10229,1,standard,,
31,10230,1,standard,,
31,10231,1,standard,,
31,10232,1,standard,,
31,10233,1,standard,,
31,10234,1,standard,,
31,10235,1,standard,,
31,10236,1,standard,,
100,10237,0,standard,,
31,10238,1,standard,,
31,10239,1,standard,,
31,10240,1,standard,,
31,10241,1,standard,,
29,10242,0,standard,5,0.3854049085191942
31,10243,1,standard,,
31,10244,1,standard,,
31,10245,1,standard,,
31,10246,1,standard,,
31,10247,1,standard,,
31,10248,1,standard,,
31,10249,1,standard,,
31,10250,1,standard,,
31,10251,1,standard,,
31,10252,1,standard,,
31,10253,1,standard,,
31,10254,1,standard,,
31,10255,1,standard,,
31,10256,1,standard,,
31,10257,1,standard,,
31,10258,1,standard,,
31,10259,1,standard,,
31,10260,1,standard,,
31,10261,1,standard,,
31,10262,1,standard,,
31,10263,1,standard,,
31,10264,1,standard,,
31,10265,1,standard,,
31,10266,1,standard,,
31,10267,1,standard,,
31,10268,1,standard,,
31,10269,1,standard,,
31,10270,1,standard,,
31,10271,1,standard,,
19,10272,0,standard,,
2,10273,0,standard,5,0.30644048151988096
31,10274,1,standard,,
31,10275,1,standard,,
20,10276,0,standard,,
31,10277,1,standard,,
100,10278,0,standard,,
31,10279,1,standard,,
31,10280,1,standard,,
31,10281,1,standard,,
31,10282,1,standard,,
27,10283,0,standard,,
31,10284,1,standard,,
31,10285,1,standard,,
31,10286,1,standard,,
31,10287,1,standard,,
31,10288,1,standard,,
31,10289,1,standard,,
31,10290,1,standard,,
31,10291,1,standard,,
31,10292,1,standard,,
31,10293,1,standard,,
31,10294,1,standard,,
31,10295,1,standard,,
31,10296,1,standard,,
31,10297,1,standard,,
31,10298,1,standard,,
72,10299,1,standard,,
35,10300,1,standard,,
100,10301,0,standard,,
35,10302,1,standard,,
35,10303,1,standard,,
16,10304,1,standard,,
35,10305,1,standard,,
100,10306,0,standard,,
18,10307,1,standard,,
35,10308,1,standard,,
35,10309,1,standard,,
35,10310,1,standard,,
35,10311,1,standard,,
35,10312,1,standard,,
35,10313,1,standard,,
100,10314,0,standard,,
32,10315,1,standard,,
31,10316,1,standard,,
31,10317,1,standard,,
30,10318,1,standard,,
31,10319,1,standard,,
31,10320,1,standard,,
31,10321,1,standard,,
31,10322,1,standard,,
14,10323,0,standard,,
11,10324,0,standard,,
31,10325,1,standard,,
31,10326,1,standard,,
31,10327,1,standard,,
19,10328,1,standard,,
31,10329,1,standard,,
31,10330,1,standard,,
64,10331,1,standard,,
31,10332,1,standard,,
31,10333,1,standard,,
31,10334,1,standard,,
31,10335,1,standard,,
31,10336,1,standard,,
31,10337,1,standard,,
31,10338,1,standard,,
31,10339,1,standard,,
31,10340,1,standard,,
31,10341,1,standard,,
31,10342,1,standard,,
31,10343,1,standard,,
19,10344,1,standard,,
31,10345,1,standard,,
31,10346,1,standard,,
31,10347,1,standard,,
31,10348,1,standard,,
31,10349,1,standard,,
31,10350,1,standard,,
31,10351,1,standard,,
31,10352,1,standard,,
31,10353,1,standard,,
31,10354,1,standard,,
31,10355,1,standard,,
31,10356,1,standard,,
31,10357,1,standard,,
31,10358,1,standard,,
31,10359,1,standard,,
31,10360,1,standard,,
31,10361,1,standard,,
31,10362,1,standard,,
31,10363,1,standard,,
31,10364,1,standard,,
31,10365,1,standard,,
31,10366,1,standard,,
31,10367,1,standard,,
100,10368,0,standard,,
19,10369,1,standard,,
31,10370,1,standard,,
31,10371,1,standard,,
31,10372,1,standard,,
31,10373,1,standard,,
22,10374,0,standard,,
31,10375,1,standard,,
31,10376,1,standard,,
31,10377,1,standard,,
31,10378,1,standard,,
26,10379,0,standard,,
31,10380,1,standard,,
31,10381,1,standard,,
31,10382,1,standard,,
31,10383,1,standard,,
31,10384,1,standard,,
31,10385,1,standard,,
31,10386,1,standard,,
31,10387,1,standard,,
31,10388,1,standard,,
31,10389,1,standard,,
31,10390,1,standard,,
19,10391,1,standard,,
31,10392,1,standard,,
31,10393,1,standard,,
31,10394,1,standard,,
31,10395,1,standard,,
31,10396,1,standard,,
31,10397,1,standard,,
31,10398,1,standard,,
31,10399,1,standard,,
31,10400,1,standard,,
31,10401,1,standard,,
100,10402,0,standard,,
31,10403,1,standard,,
31,10404,1,standard,,
31,10405,1,standard,,
31,10406,1,standard,,
31,10407,1,standard,,
89,10408,0,standard,,
31,10409,1,standard,,
31,10410,1,standard,,
31,10411,1,standard,,
31,10412,1,standard,,
31,10413,1,standard,,
31,10414,1,standard,,
31,10415,1,standard,,
31,10416,1,standard,,
31,10417,1,standard,,
31,10418,1,standard,,
31,10419,1,standard,,
31,10420,1,standard,,
31,10421,1,standard,,
31,10422,1,standard,,
31,10423,1,standard,,
31,10424,1,standard,,
36,10425,1,standard,,
31,10426,1,standard,,
15,10427,0,standard,,
31,10428,1,standard,,
31,10429,1,standard,,
36,10430,1,standard,,
31,10431,1,standard,,
31,10432,1,standard,,
31,10433,1,standard,,
31,10434,1,standard,,
2,10435,0,standard,5,0.29178492013799784
31,10436,1,standard,,
31,10437,1,standard,,
31,10438,1,standard,,
31,10439,1,standard,,
31,10440,1,standard,,
31,10441,1,standard,,
31,10442,1,standard,,
31,10443,1,standard,,
31,10444,1,standard,,
31,10445,1,standard,,
31,10446,1,standard,,
31,10447,1,standard,,
31,10448,1,standard,,
31,10449,1,standard,,
21,10450,0,standard,,
31,10451,1,standard,,
31,10452,1,standard,,
31,10453,1,standard,,
31,10454,1,standard,,
31,10455,1,standard,,
31,10456,1,standard,,
31,10457,1,standard,,
31,10458,1,standard,,
31,10459,1,standard,,
31,10460,1,standard,,
19,10461,1,standard,,
36,10462,1,standard,,
31,10463,1,standard,,
31,10464,1,standard,,
31,10465,1,standard,,
31,10466,1,standard,,
31,10467,1,standard,,
31,10468,1,standard,,
3,10469,0,standard,,
31,10470,1,standard,,
31,10471,1,standard,,
31,10472,1,standard,,
31,10473,1,standard,,
31,10474,1,standard,,
31,10475,1,standard,,
31,10476,1,standard,,
3,10477,0,standard,,
31,10478,1,standard,,
31,10479,1,standard,,
31,10480,1,standard,,
31,10481,1,standard,,
31,10482,1,standard,,
31,10483,1,standard,,
31,10484,1,standard,,
31,10485,1,standard,,
81,10486,0,standard,5,0.27095914472973337
31,10487,1,standard,,
31,10488,1,standard,,
31,10489,1,standard,,
31,10490,1,standard,,
24,10491,0,standard,,
29,10492,0,standard,5,0.40552108622553407
31,10493,1,standard,,
31,10494,1,standard,,
31,10495,1,standard,,
31,10496,1,standard,,
31,10497,1,standard,,
31,10498,1,standard,,
31,10499,1,standard,,
31,10500,1,standard,,
31,10501,1,standard,,
31,10502,1,standard,,
31,10503,1,standard,,
31,10504,1,standard,,
31,10505,1,standard,,
6,10506,0,standard,,
31,10507,1,standard,,
31,10508,1,standard,,
31,10509,1,standard,,
31,10510,1,standard,,
31,10511,1,standard,,
30,10512,0,standard,,
31,10513,1,standard,,
31,10514,1,standard,,
31,10515,1,standard,,
31,10516,1,standard,,
31,10517,1,standard,,
31,10518,1,standard,,
31,10519,1,standard,,
27,10520,0,standard,,
31,10521,1,standard,,
19,10522,1,standard,,
31,10523,1,standard,,
31,10524,1,standard,,
31,10525,1,standard,,
31,10526,1,standard,,
31,10527,1,standard,,
31,10528,1,standard,,
31,10529,1,standard,,
31,10530,1,standard,,
31,10531,1,standard,,
31,10532,1,standard,,
31,10533,1,standard,,
31,10534,1,standard,,
2,10535,0,standard,5,0.271682343929464
21,10536,0,standard,,
31,10537,1,standard,,
31,10538,1,standard,,
31,10539,1,standard,,
31,10540,1,standard,,
31,10541,1,standard,,
31,10542,1,standard,,
31,10543,1,standard,,
31,10544,1,standard,,
31,10545,1,standard,,
31,10546,1,standard,,
31,10547,1,standard,,
19,10548,1,standard,,
31,10549,1,standard,,
31,10550,1,standard,,
31,10551,1,standard,,
31,10552,1,standard,,
31,10553,1,standard,,
31,10554,1,standard,,
31,10555,1,standard,,
19,10556,1,standard,,
31,10557,1,standard,,
31,10558,1,standard,,
31,10559,1,standard,,
31,10560,1,standard,,
31,10561,1,standard,,
31,10562,1,standard,,
31,10563,1,standard,,
31,10564,1,standard,,
31,10565,1,standard,,
31,10566,1,standard,,
31,10567,1,standard,,
31,10568,1,standard,,
31,10569,1,standard,,
29,10570,0,standard,5,0.38019172398651274
31,10571,1,standard,,
31,10572,1,standard,,
31,10573,1,standard,,
31,10574,1,standard,,
31,10575,1,standard,,
60,10576,1,standard,,
31,10577,1,standard,,
31,10578,1,standard,,
31,10579,1,standard,,
31,10580,1,standard,,
31,10581,1,standard,,
31,10582,1,standard,,
31,10583,1,standard,,
31,10584,1,standard,,
31,10585,1,standard,,
26,10586,0,standard,,
31,10587,1,standard,,
31,10588,1,standard,,
31,10589,1,standard,,
31,10590,1,standard,,
2,10591,0,standard,5,0.2723235531691974
26,10592,0,standard,,
15,10593,0,standard,,
31,10594,1,standard,,
31,10595,1,standard,,
31,10596,1,standard,,
31,10597,1,standard,,
31,10598,1,standard,,
31,10599,1,standard,,
31,10600,1,standard,,
6,10601,0,standard,,
31,10602,1,standard,,
31,10603,1,standard,,
31,10604,1,standard,,
31,10605,1,standard,,
31,10606,1,standard,,
31,10607,1,standard,,
33,10608,1,standard,,
28,10609,1,standard,,
31,10610,1,standard,,
31,10611,1,standard,,
31,10612,1,standard,,
31,10613,1,standard,,
31,10614,1,standard,,
31,10615,1,standard,,
31,10616,1,standard,,
31,10617,1,standard,,
100,10618,0,standard,,
31,10619,1,standard,,
31,10620,1,standard,,
100,10621,0,standard,,
31,10622,1,standard,,
28,10623,1,standard,,
90,10624,0,standard,,
31,10625,1,standard,,
31,10626,1,standard,,
31,10627,1,standard,,
11,10628,0,standard,,
64,10629,1,standard,,
64,10630,1,standard,,
39,10631,0,standard,,
59,10632,0,standard,,
40,10633,1,standard,,
21,10634,1,standard,,
18,10635,1,standard,,
26,10636,0,standard,,
10,10637,0,standard,,
21,10638,1,standard,,
26,10639,0,standard,,
20,10640,1,standard,,
26,10641,0,standard,,
19,10642,1,standard,,
19,10643,1,standard,,
19,10644,1,standard,,
19,10645,1,standard,,
19,10646,1,standard,,
19,10647,1,standard,,
19,10648,1,standard,,
19,10649,1,standard,,
19,10650,1,standard,,
19,10651,1,standard,,
19,10652,1,standard,,
19,10653,1,standard,,
19,10654,1,standard,,
19,10655,1,standard,,
19,10656,1,standard,,
19,10657,1,standard,,
19,10658,1,standard,,
19,10659,1,standard,,
19,10660,1,standard,,
26,10661,0,standard,,
19,10662,1,standard,,
19,10663,1,standard,,
19,10664,1,standard,,
19,10665,1,standard,,
19,10666,1,standard,,
19,10667,1,standard,,
10,10668,0,standard,5,0.25821790256969557
19,10669,1,standard,,
19,10670,1,standard,,
19,10671,1,standard,,
19,10672,1,standard,,
19,10673,1,standard,,
19,10674,1,standard,,
19,10675,1,standard,,
19,10676,1,standard,,
19,10677,1,standard,,
16,10678,0,standard,,
19,10679,1,standard,,
19,10680,1,standard,,
19,10681,1,standard,,
19,10682,1,standard,,
19,10683,1,standard,,
19,10684,1,standard,,
19,10685,1,standard,,
19,10686,1,standard,,
19,10687,1,standard,,
19,10688,1,standard,,
19,10689,1,standard,,
19,10690,1,standard,,
19,10691,1,standard,,
19,10692,1,standard,,
19,10693,1,standard,,
19,10694,1,standard,,
3,10695,0,standard,,
19,10696,1,standard,,
19,10697,1,standard,,
19,10698,1,standard,,
19,10699,1,standard,,
19,10700,1,standard,,
19,10701,1,standard,,
19,10702,1,standard,,
19,10703,1,standard,,
19,10704,1,standard,,
19,10705,1,standard,,
19,10706,1,standard,,
19,10707,1,standard,,
19,10708,1,standard,,
19,10709,1,standard,,
19,10710,1,standard,,
19,10711,1,standard,,
19,10712,1,standard,,
19,10713,1,standard,,
19,10714,1,standard,,
19,10715,1,standard,,
19,10716,1,standard,,
19,10717,1,standard,,
19,10718,1,standard,,
19,10719,1,standard,,
19,10720,1,standard,,
19,10721,1,standard,,
19,10722,1,standard,,
19,10723,1,standard,,
19,10724,1,standard,,
19,10725,1,standard,,
19,10726,1,standard,,
19,10727,1,standard,,
19,10728,1,standard,,
19,10729,1,standard,,
26,10730,0,standard,,
19,10731,1,standard,,
19,10732,1,standard,,
19,10733,1,standard,,
19,10734,1,standard,,
19,10735,1,standard,,
19,10736,1,standard,,
19,10737,1,standard,,
19,10738,1,standard,,
19,10739,1,standard,,
19,10740,1,standard,,
19,10741,1,standard,,
19,10742,1,standard,,
19,10743,1,standard,,
19,10744,1,standard,,
16,10745,0,standard,,
19,10746,1,standard,,
19,10747,1,standard,,
10,10748,0,standard,,
19,10749,1,standard,,
19,10750,1,standard,,
19,10751,1,standard,,
19,10752,1,standard,,
19,10753,1,standard,,
19,10754,1,standard,,
19,10755,1,standard,,
19,10756,1,standard,,
19,10757,1,standard,,
19,10758,1,standard,,
19,10759,1,standard,,
19,10760,1,standard,,
19,10761,1,standard,,
26,10762,0,standard,,
19,10763,1,standard,,
19,10764,1,standard,,
19,10765,1,standard,,
19,10766,1,standard,,
19,10767,1,standard,,
19,10768,1,standard,,
19,10769,1,standard,,
19,10770,1,standard,,
19,10771,1,standard,,
19,10772,1,standard,,
19,10773,1,standard,,
26,10774,0,standard,,
19,10775,1,standard,,
19,10776,1,standard,,
19,10777,1,standard,,
19,10778,1,standard,,
19,10779,1,standard,,
19,10780,1,standard,,
19,10781,1,standard,,
19,10782,1,standard,,
19,10783,1,standard,,
19,10784,1,standard,,
19,10785,1,standard,,
19,10786,1,standard,,
19,10787,1,standard,,
19,10788,1,standard,,
19,10789,1,standard,,
19,10790,1,standard,,
19,10791,1,standard,,
19,10792,1,standard,,
19,10793,1,standard,,
19,10794,1,standard,,
19,10795,1,standard,,
19,10796,1,standard,,
19,10797,1,standard,,
19,10798,1,standard,,
14,10799,0,standard,,
19,10800,1,standard,,
8,10801,0,standard,,
19,10802,1,standard,,
19,10803,1,standard,,
19,10804,1,standard,,
19,10805,1,standard,,
19,10806,1,standard,,
19,10807,1,standard,,
19,10808,1,standard,,
19,10809,1,standard,,
19,10810,1,standard,,
19,10811,1,standard,,
19,10812,1,standard,,
19,10813,1,standard,,
19,10814,1,standard,,
19,10815,1,standard,,
19,10816,1,standard,,
19,10817,1,standard,,
19,10818,1,standard,,
15,10819,0,standard,,
19,10820,1,standard,,
19,10821,1,standard,,
19,10822,1,standard,,
19,10823,1,standard,,
19,10824,1,standard,,
19,10825,1,standard,,
19,10826,1,standard,,
19,10827,1,standard,,
19,10828,1,standard,,
19,10829,1,standard,,
19,10830,1,standard,,
19,10831,1,standard,,
19,10832,1,standard,,
19,10833,1,standard,,
19,10834,1,standard,,
19,10835,1,standard,,
19,10836,1,standard,,
10,10837,0,standard,,
19,10838,1,standard,,
26,10839,0,standard,,
19,10840,1,standard,,
19,10841,1,standard,,
19,10842,1,standard,,
19,10843,1,standard,,
19,10844,1,standard,,
19,10845,1,standard,,
19,10846,1,standard,,
19,10847,1,standard,,
19,10848,1,standard,,
26,10849,0,standard,,
19,10850,1,standard,,
26,10851,0,standard,,
15,10852,0,standard,,
19,10853,1,standard,,
14,10854,0,standard,,
19,10855,1,standard,,
19,10856,1,standard,,
19,10857,1,standard,,
19,10858,1,standard,,
19,10859,1,standard,,
19,10860,1,standard,,
17,10861,0,standard,,
19,10862,1,standard,,
8,10863,0,standard,,
19,10864,1,standard,,
19,10865,1,standard,,
19,10866,1,standard,,
19,10867,1,standard,,
19,10868,1,standard,,
19,10869,1,standard,,
19,10870,1,standard,,
19,10871,1,standard,,
17,10872,0,standard,,
19,10873,1,standard,,
19,10874,1,standard,,
19,10875,1,standard,,
19,10876,1,standard,,
19,10877,1,standard,,
19,10878,1,standard,,
19,10879,1,standard,,
19,10880,1,standard,,
19,10881,1,standard,,
19,10882,1,standard,,
19,10883,1,standard,,
19,10884,1,standard,,
19,10885,1,standard,,
19,10886,1,standard,,
19,10887,1,standard,,
19,10888,1,standard,,
19,10889,1,standard,,
19,10890,1,standard,,
19,10891,1,standard,,
26,10892,0,standard,,
19,10893,1,standard,,
19,10894,1,standard,,
19,10895,1,standard,,
19,10896,1,standard,,
19,10897,1,standard,,
19,10898,1,standard,,
19,10899,1,standard,,
19,10900,1,standard,,
19,10901,1,standard,,
19,10902,1,standard,,
16,10903,0,standard,,
19,10904,1,standard,,
19,10905,1,standard,,
19,10906,1,standard,,
19,10907,1,standard,,
19,10908,1,standard,,
19,10909,1,standard,,
19,10910,1,standard,,
19,10911,1,standard,,
19,10912,1,standard,,
19,10913,1,standard,,
19,10914,1,standard,,
19,10915,1,standard,,
19,10916,1,standard,,
19,10917,1,standard,,
19,10918,1,standard,,
19,10919,1,standard,,
19,10920,1,standard,,
19,10921,1,standard,,
10,10922,0,standard,5,0.32231739224674694
19,10923,1,standard,,
19,10924,1,standard,,
19,10925,1,standard,,
19,10926,1,standard,,
19,10927,1,standard,,
19,10928,1,standard,,
8,10929,0,standard,,
19,10930,1,standard,,
19,10931,1,standard,,
26,10932,0,standard,,
19,10933,1,standard,,
19,10934,1,standard,,
19,10935,1,standard,,
19,10936,1,standard,,
19,10937,1,standard,,
19,10938,1,standard,,
26,10939,0,standard,,
19,10940,1,standard,,
19,10941,1,standard,,
19,10942,1,standard,,
19,10943,1,standard,,
19,10944,1,standard,,
19,10945,1,standard,,
19,10946,1,standard,,
19,10947,1,standard,,
19,10948,1,standard,,
19,10949,1,standard,,
19,10950,1,standard,,
19,10951,1,standard,,
19,10952,1,standard,,
19,10953,1,standard,,
19,10954,1,standard,,
19,10955,1,standard,,
19,10956,1,standard,,
26,10957,0,standard,,
19,10958,1,standard,,
19,10959,1,standard,,
19,10960,1,standard,,
19,10961,1,standard,,
19,10962,1,standard,,
19,10963,1,standard,,
19,10964,1,standard,,
19,10965,1,standard,,
19,10966,1,standard,,
17,10967,0,standard,,
19,10968,1,standard,,
19,10969,1,standard,,
26,10970,0,standard,,
19,10971,1,standard,,
19,10972,1,standard,,
19,10973,1,standard,,
19,10974,1,standard,,
19,10975,1,standard,,
19,10976,1,standard,,
19,10977,1,standard,,
19,10978,1,standard,,
19,10979,1,standard,,
19,10980,1,standard,,
19,10981,1,standard,,
19,10982,1,standard,,
19,10983,1,standard,,
19,10984,1,standard,,
19,10985,1,standard,,
19,10986,1,standard,,
19,10987,1,standard,,
19,10988,1,standard,,
19,10989,1,standard,,
19,10990,1,standard,,
19,10991,1,standard,,
19,10992,1,standard,,
19,10993,1,standard,,
19,10994,1,standard,,
19,10995,1,standard,,
19,10996,1,standard,,
19,10997,1,standard,,
19,10998,1,standard,,
19,10999,1,standard,,
19,11000,1,standard,,
19,11001,1,standard,,
