number_of_steps,episode_number,won,algorithm,state,Q_value_state
16,13045,1,standard,,
16,13046,1,standard,,
16,13047,1,standard,,
16,13048,1,standard,,
16,13049,1,standard,,
16,13050,1,standard,,
16,13051,1,standard,,
16,13052,1,standard,,
16,13053,1,standard,,
16,13054,1,standard,,
16,13055,1,standard,,
16,13056,1,standard,,
16,13057,1,standard,,
16,13058,1,standard,,
16,13059,1,standard,,
16,13060,1,standard,,
13,13061,0,standard,,
16,13062,1,standard,,
16,13063,1,standard,,
16,13064,1,standard,,
16,13065,1,standard,,
16,13066,1,standard,,
16,13067,1,standard,,
16,13068,1,standard,,
16,13069,1,standard,,
16,13070,1,standard,,
16,13071,1,standard,,
16,13072,1,standard,,
16,13073,1,standard,,
16,13074,1,standard,,
16,13075,1,standard,,
16,13076,1,standard,,
16,13077,1,standard,,
16,13078,1,standard,,
16,13079,1,standard,,
16,13080,1,standard,,
16,13081,1,standard,,
16,13082,1,standard,,
16,13083,1,standard,,
16,13084,1,standard,,
16,13085,1,standard,,
16,13086,1,standard,,
16,13087,1,standard,,
16,13088,1,standard,,
16,13089,1,standard,,
18,13090,0,standard,,
16,13091,1,standard,,
16,13092,1,standard,,
16,13093,1,standard,,
16,13094,1,standard,,
16,13095,1,standard,,
16,13096,1,standard,,
16,13097,1,standard,,
16,13098,1,standard,,
16,13099,1,standard,,
16,13100,1,standard,,
16,13101,1,standard,,
16,13102,1,standard,,
16,13103,1,standard,,
16,13104,1,standard,,
16,13105,1,standard,,
16,13106,1,standard,,
16,13107,1,standard,,
16,13108,1,standard,,
16,13109,1,standard,,
16,13110,1,standard,,
16,13111,1,standard,,
16,13112,1,standard,,
16,13113,1,standard,,
16,13114,1,standard,,
16,13115,1,standard,,
16,13116,1,standard,,
16,13117,1,standard,,
16,13118,1,standard,,
16,13119,1,standard,,
16,13120,1,standard,,
16,13121,1,standard,,
16,13122,1,standard,,
13,13123,0,standard,,
16,13124,1,standard,,
16,13125,1,standard,,
16,13126,1,standard,,
16,13127,1,standard,,
16,13128,1,standard,,
16,13129,1,standard,,
16,13130,1,standard,,
16,13131,1,standard,,
16,13132,1,standard,,
16,13133,1,standard,,
16,13134,1,standard,,
16,13135,1,standard,,
16,13136,1,standard,,
16,13137,1,standard,,
16,13138,1,standard,,
16,13139,1,standard,,
16,13140,1,standard,,
16,13141,1,standard,,
16,13142,1,standard,,
16,13143,1,standard,,
16,13144,1,standard,,
16,13145,1,standard,,
16,13146,1,standard,,
16,13147,1,standard,,
16,13148,1,standard,,
26,13149,0,standard,,
16,13150,1,standard,,
16,13151,1,standard,,
16,13152,1,standard,,
16,13153,1,standard,,
16,13154,1,standard,,
16,13155,1,standard,,
16,13156,1,standard,,
16,13157,1,standard,,
16,13158,1,standard,,
16,13159,1,standard,,
16,13160,1,standard,,
16,13161,1,standard,,
16,13162,1,standard,,
16,13163,1,standard,,
16,13164,1,standard,,
16,13165,1,standard,,
16,13166,1,standard,,
26,13167,0,standard,,
16,13168,1,standard,,
16,13169,1,standard,,
16,13170,1,standard,,
16,13171,1,standard,,
16,13172,1,standard,,
16,13173,1,standard,,
16,13174,1,standard,,
16,13175,1,standard,,
16,13176,1,standard,,
16,13177,1,standard,,
16,13178,1,standard,,
16,13179,1,standard,,
16,13180,1,standard,,
16,13181,1,standard,,
16,13182,1,standard,,
16,13183,1,standard,,
10,13184,0,standard,5,0.33308278231036276
16,13185,1,standard,,
16,13186,1,standard,,
16,13187,1,standard,,
16,13188,1,standard,,
16,13189,1,standard,,
16,13190,1,standard,,
16,13191,1,standard,,
16,13192,1,standard,,
16,13193,1,standard,,
16,13194,1,standard,,
16,13195,1,standard,,
16,13196,1,standard,,
16,13197,1,standard,,
16,13198,1,standard,,
16,13199,1,standard,,
16,13200,1,standard,,
16,13201,1,standard,,
16,13202,1,standard,,
16,13203,1,standard,,
16,13204,1,standard,,
16,13205,1,standard,,
16,13206,1,standard,,
16,13207,1,standard,,
16,13208,1,standard,,
16,13209,1,standard,,
16,13210,1,standard,,
16,13211,1,standard,,
16,13212,1,standard,,
16,13213,1,standard,,
16,13214,1,standard,,
16,13215,1,standard,,
16,13216,1,standard,,
16,13217,1,standard,,
26,13218,0,standard,,
16,13219,1,standard,,
16,13220,1,standard,,
16,13221,1,standard,,
16,13222,1,standard,,
16,13223,1,standard,,
16,13224,1,standard,,
16,13225,1,standard,,
16,13226,1,standard,,
16,13227,1,standard,,
16,13228,1,standard,,
16,13229,1,standard,,
16,13230,1,standard,,
16,13231,1,standard,,
16,13232,1,standard,,
16,13233,1,standard,,
16,13234,1,standard,,
16,13235,1,standard,,
16,13236,1,standard,,
16,13237,1,standard,,
16,13238,1,standard,,
16,13239,1,standard,,
16,13240,1,standard,,
16,13241,1,standard,,
16,13242,1,standard,,
16,13243,1,standard,,
26,13244,0,standard,,
16,13245,1,standard,,
26,13246,0,standard,,
16,13247,1,standard,,
16,13248,1,standard,,
16,13249,1,standard,,
26,13250,0,standard,,
16,13251,1,standard,,
16,13252,1,standard,,
26,13253,0,standard,,
16,13254,1,standard,,
16,13255,1,standard,,
16,13256,1,standard,,
16,13257,1,standard,,
16,13258,1,standard,,
16,13259,1,standard,,
16,13260,1,standard,,
16,13261,1,standard,,
2,13262,0,standard,5,0.3196549731692373
16,13263,1,standard,,
16,13264,1,standard,,
16,13265,1,standard,,
16,13266,1,standard,,
16,13267,1,standard,,
16,13268,1,standard,,
16,13269,1,standard,,
8,13270,0,standard,,
16,13271,1,standard,,
16,13272,1,standard,,
16,13273,1,standard,,
16,13274,1,standard,,
16,13275,1,standard,,
16,13276,1,standard,,
16,13277,1,standard,,
16,13278,1,standard,,
16,13279,1,standard,,
16,13280,1,standard,,
16,13281,1,standard,,
16,13282,1,standard,,
16,13283,1,standard,,
16,13284,1,standard,,
3,13285,0,standard,,
16,13286,1,standard,,
16,13287,1,standard,,
16,13288,1,standard,,
16,13289,1,standard,,
16,13290,1,standard,,
16,13291,1,standard,,
16,13292,1,standard,,
16,13293,1,standard,,
16,13294,1,standard,,
16,13295,1,standard,,
16,13296,1,standard,,
18,13297,0,standard,,
16,13298,1,standard,,
16,13299,1,standard,,
16,13300,1,standard,,
16,13301,1,standard,,
16,13302,1,standard,,
16,13303,1,standard,,
16,13304,1,standard,,
16,13305,1,standard,,
16,13306,1,standard,,
16,13307,1,standard,,
16,13308,1,standard,,
16,13309,1,standard,,
16,13310,1,standard,,
16,13311,1,standard,,
16,13312,1,standard,,
16,13313,1,standard,,
16,13314,1,standard,,
16,13315,1,standard,,
16,13316,1,standard,,
16,13317,1,standard,,
16,13318,1,standard,,
16,13319,1,standard,,
16,13320,1,standard,,
16,13321,1,standard,,
16,13322,1,standard,,
16,13323,1,standard,,
16,13324,1,standard,,
16,13325,1,standard,,
16,13326,1,standard,,
16,13327,1,standard,,
16,13328,1,standard,,
16,13329,1,standard,,
16,13330,1,standard,,
16,13331,1,standard,,
16,13332,1,standard,,
16,13333,1,standard,,
16,13334,1,standard,,
16,13335,1,standard,,
16,13336,1,standard,,
16,13337,1,standard,,
16,13338,1,standard,,
16,13339,1,standard,,
16,13340,1,standard,,
8,13341,0,standard,,
16,13342,1,standard,,
16,13343,1,standard,,
10,13344,0,standard,5,0.36444833797472825
16,13345,1,standard,,
16,13346,1,standard,,
16,13347,1,standard,,
16,13348,1,standard,,
16,13349,1,standard,,
16,13350,1,standard,,
16,13351,1,standard,,
16,13352,1,standard,,
16,13353,1,standard,,
16,13354,1,standard,,
16,13355,1,standard,,
16,13356,1,standard,,
16,13357,1,standard,,
16,13358,1,standard,,
16,13359,1,standard,,
16,13360,1,standard,,
16,13361,1,standard,,
16,13362,1,standard,,
16,13363,1,standard,,
16,13364,1,standard,,
16,13365,1,standard,,
16,13366,1,standard,,
16,13367,1,standard,,
16,13368,1,standard,,
16,13369,1,standard,,
16,13370,1,standard,,
16,13371,1,standard,,
16,13372,1,standard,,
16,13373,1,standard,,
16,13374,1,standard,,
16,13375,1,standard,,
26,13376,0,standard,,
16,13377,1,standard,,
16,13378,1,standard,,
16,13379,1,standard,,
16,13380,1,standard,,
16,13381,1,standard,,
16,13382,1,standard,,
16,13383,1,standard,,
16,13384,1,standard,,
16,13385,1,standard,,
16,13386,1,standard,,
16,13387,1,standard,,
16,13388,1,standard,,
16,13389,1,standard,,
16,13390,1,standard,,
16,13391,1,standard,,
16,13392,1,standard,,
16,13393,1,standard,,
16,13394,1,standard,,
16,13395,1,standard,,
16,13396,1,standard,,
16,13397,1,standard,,
16,13398,1,standard,,
16,13399,1,standard,,
16,13400,1,standard,,
16,13401,1,standard,,
16,13402,1,standard,,
16,13403,1,standard,,
16,13404,1,standard,,
16,13405,1,standard,,
16,13406,1,standard,,
16,13407,1,standard,,
16,13408,1,standard,,
16,13409,1,standard,,
16,13410,1,standard,,
16,13411,1,standard,,
16,13412,1,standard,,
16,13413,1,standard,,
16,13414,1,standard,,
16,13415,1,standard,,
26,13416,0,standard,,
16,13417,1,standard,,
16,13418,1,standard,,
16,13419,1,standard,,
16,13420,1,standard,,
16,13421,1,standard,,
16,13422,1,standard,,
16,13423,1,standard,,
16,13424,1,standard,,
16,13425,1,standard,,
16,13426,1,standard,,
11,13427,0,standard,,
16,13428,1,standard,,
16,13429,1,standard,,
16,13430,1,standard,,
16,13431,1,standard,,
16,13432,0,standard,,
16,13433,1,standard,,
16,13434,1,standard,,
16,13435,1,standard,,
16,13436,1,standard,,
16,13437,1,standard,,
16,13438,1,standard,,
16,13439,1,standard,,
16,13440,1,standard,,
16,13441,1,standard,,
16,13442,1,standard,,
16,13443,1,standard,,
16,13444,1,standard,,
16,13445,1,standard,,
16,13446,1,standard,,
16,13447,1,standard,,
16,13448,1,standard,,
16,13449,1,standard,,
16,13450,1,standard,,
16,13451,1,standard,,
16,13452,1,standard,,
16,13453,1,standard,,
16,13454,1,standard,,
16,13455,1,standard,,
16,13456,1,standard,,
16,13457,1,standard,,
16,13458,1,standard,,
16,13459,1,standard,,
16,13460,1,standard,,
16,13461,1,standard,,
16,13462,1,standard,,
16,13463,1,standard,,
16,13464,1,standard,,
16,13465,1,standard,,
16,13466,1,standard,,
16,13467,1,standard,,
16,13468,1,standard,,
16,13469,1,standard,,
16,13470,1,standard,,
16,13471,1,standard,,
16,13472,1,standard,,
16,13473,1,standard,,
16,13474,1,standard,,
16,13475,1,standard,,
16,13476,1,standard,,
16,13477,1,standard,,
16,13478,1,standard,,
16,13479,1,standard,,
16,13480,1,standard,,
16,13481,1,standard,,
16,13482,1,standard,,
16,13483,1,standard,,
16,13484,1,standard,,
16,13485,1,standard,,
16,13486,1,standard,,
16,13487,1,standard,,
16,13488,1,standard,,
16,13489,1,standard,,
16,13490,1,standard,,
16,13491,1,standard,,
16,13492,1,standard,,
16,13493,1,standard,,
16,13494,1,standard,,
16,13495,1,standard,,
16,13496,1,standard,,
15,13497,0,standard,,
16,13498,1,standard,,
16,13499,1,standard,,
16,13500,1,standard,,
16,13501,1,standard,,
16,13502,1,standard,,
16,13503,1,standard,,
16,13504,1,standard,,
16,13505,1,standard,,
16,13506,1,standard,,
16,13507,1,standard,,
16,13508,1,standard,,
16,13509,1,standard,,
16,13510,1,standard,,
16,13511,1,standard,,
16,13512,1,standard,,
16,13513,1,standard,,
17,13514,1,standard,,
16,13515,1,standard,,
16,13516,1,standard,,
16,13517,1,standard,,
16,13518,1,standard,,
16,13519,1,standard,,
16,13520,1,standard,,
16,13521,1,standard,,
16,13522,1,standard,,
16,13523,1,standard,,
16,13524,1,standard,,
16,13525,1,standard,,
16,13526,1,standard,,
16,13527,1,standard,,
26,13528,0,standard,,
16,13529,1,standard,,
16,13530,1,standard,,
16,13531,1,standard,,
16,13532,1,standard,,
8,13533,0,standard,,
16,13534,1,standard,,
16,13535,1,standard,,
16,13536,1,standard,,
16,13537,1,standard,,
16,13538,1,standard,,
16,13539,1,standard,,
16,13540,1,standard,,
16,13541,1,standard,,
16,13542,1,standard,,
16,13543,1,standard,,
16,13544,1,standard,,
16,13545,1,standard,,
16,13546,1,standard,,
16,13547,1,standard,,
16,13548,1,standard,,
16,13549,1,standard,,
16,13550,1,standard,,
16,13551,1,standard,,
26,13552,0,standard,,
16,13553,1,standard,,
16,13554,1,standard,,
16,13555,1,standard,,
16,13556,1,standard,,
16,13557,1,standard,,
16,13558,1,standard,,
16,13559,1,standard,,
16,13560,1,standard,,
16,13561,1,standard,,
16,13562,1,standard,,
16,13563,1,standard,,
16,13564,1,standard,,
16,13565,1,standard,,
16,13566,1,standard,,
16,13567,1,standard,,
16,13568,1,standard,,
16,13569,1,standard,,
16,13570,1,standard,,
16,13571,1,standard,,
2,13572,0,standard,5,0.3644830481014329
16,13573,1,standard,,
16,13574,1,standard,,
16,13575,1,standard,,
16,13576,1,standard,,
16,13577,1,standard,,
16,13578,1,standard,,
16,13579,1,standard,,
16,13580,1,standard,,
16,13581,1,standard,,
16,13582,1,standard,,
16,13583,1,standard,,
16,13584,1,standard,,
16,13585,1,standard,,
16,13586,1,standard,,
16,13587,1,standard,,
16,13588,1,standard,,
16,13589,1,standard,,
16,13590,1,standard,,
16,13591,1,standard,,
16,13592,1,standard,,
16,13593,1,standard,,
16,13594,1,standard,,
16,13595,1,standard,,
16,13596,1,standard,,
16,13597,1,standard,,
16,13598,1,standard,,
16,13599,1,standard,,
16,13600,1,standard,,
18,13601,0,standard,,
16,13602,1,standard,,
16,13603,1,standard,,
16,13604,1,standard,,
16,13605,1,standard,,
16,13606,1,standard,,
16,13607,1,standard,,
16,13608,1,standard,,
16,13609,1,standard,,
16,13610,1,standard,,
16,13611,1,standard,,
16,13612,0,standard,,
16,13613,1,standard,,
16,13614,1,standard,,
16,13615,1,standard,,
16,13616,1,standard,,
16,13617,1,standard,,
16,13618,1,standard,,
16,13619,1,standard,,
16,13620,1,standard,,
16,13621,1,standard,,
16,13622,1,standard,,
16,13623,1,standard,,
16,13624,1,standard,,
16,13625,1,standard,,
16,13626,1,standard,,
16,13627,1,standard,,
17,13628,1,standard,,
16,13629,1,standard,,
16,13630,1,standard,,
16,13631,1,standard,,
16,13632,1,standard,,
16,13633,1,standard,,
16,13634,1,standard,,
16,13635,1,standard,,
16,13636,1,standard,,
16,13637,1,standard,,
16,13638,1,standard,,
16,13639,1,standard,,
16,13640,1,standard,,
16,13641,1,standard,,
16,13642,1,standard,,
16,13643,1,standard,,
16,13644,1,standard,,
16,13645,1,standard,,
16,13646,1,standard,,
16,13647,1,standard,,
16,13648,1,standard,,
16,13649,1,standard,,
16,13650,1,standard,,
16,13651,1,standard,,
16,13652,1,standard,,
16,13653,1,standard,,
16,13654,1,standard,,
16,13655,1,standard,,
16,13656,1,standard,,
16,13657,1,standard,,
16,13658,1,standard,,
16,13659,1,standard,,
16,13660,1,standard,,
16,13661,1,standard,,
16,13662,1,standard,,
16,13663,1,standard,,
16,13664,1,standard,,
16,13665,1,standard,,
16,13666,1,standard,,
16,13667,1,standard,,
16,13668,1,standard,,
16,13669,1,standard,,
16,13670,1,standard,,
16,13671,1,standard,,
26,13672,0,standard,,
16,13673,1,standard,,
16,13674,1,standard,,
16,13675,1,standard,,
16,13676,1,standard,,
16,13677,1,standard,,
16,13678,1,standard,,
26,13679,0,standard,,
16,13680,1,standard,,
15,13681,0,standard,,
16,13682,1,standard,,
16,13683,1,standard,,
16,13684,1,standard,,
16,13685,1,standard,,
16,13686,1,standard,,
26,13687,0,standard,,
16,13688,1,standard,,
16,13689,1,standard,,
16,13690,1,standard,,
16,13691,1,standard,,
16,13692,1,standard,,
16,13693,1,standard,,
16,13694,1,standard,,
16,13695,1,standard,,
16,13696,1,standard,,
8,13697,0,standard,,
16,13698,1,standard,,
16,13699,1,standard,,
16,13700,1,standard,,
16,13701,1,standard,,
16,13702,1,standard,,
16,13703,1,standard,,
16,13704,1,standard,,
16,13705,1,standard,,
16,13706,1,standard,,
16,13707,1,standard,,
16,13708,1,standard,,
16,13709,1,standard,,
16,13710,1,standard,,
16,13711,1,standard,,
16,13712,1,standard,,
16,13713,1,standard,,
16,13714,1,standard,,
16,13715,1,standard,,
16,13716,1,standard,,
16,13717,1,standard,,
16,13718,1,standard,,
16,13719,1,standard,,
16,13720,1,standard,,
16,13721,1,standard,,
16,13722,1,standard,,
16,13723,1,standard,,
16,13724,1,standard,,
16,13725,1,standard,,
16,13726,1,standard,,
16,13727,1,standard,,
16,13728,1,standard,,
16,13729,1,standard,,
16,13730,1,standard,,
26,13731,0,standard,,
16,13732,1,standard,,
16,13733,1,standard,,
16,13734,1,standard,,
16,13735,1,standard,,
16,13736,1,standard,,
16,13737,1,standard,,
16,13738,1,standard,,
16,13739,1,standard,,
16,13740,1,standard,,
14,13741,0,standard,,
16,13742,1,standard,,
16,13743,1,standard,,
16,13744,1,standard,,
16,13745,1,standard,,
16,13746,1,standard,,
16,13747,1,standard,,
26,13748,0,standard,,
16,13749,1,standard,,
16,13750,1,standard,,
16,13751,1,standard,,
16,13752,1,standard,,
16,13753,1,standard,,
16,13754,1,standard,,
16,13755,1,standard,,
16,13756,1,standard,,
16,13757,1,standard,,
16,13758,1,standard,,
16,13759,1,standard,,
16,13760,1,standard,,
16,13761,1,standard,,
16,13762,1,standard,,
3,13763,0,standard,,
16,13764,1,standard,,
16,13765,1,standard,,
16,13766,1,standard,,
16,13767,1,standard,,
16,13768,1,standard,,
16,13769,1,standard,,
16,13770,1,standard,,
16,13771,1,standard,,
16,13772,1,standard,,
16,13773,1,standard,,
16,13774,1,standard,,
16,13775,1,standard,,
16,13776,1,standard,,
16,13777,1,standard,,
16,13778,1,standard,,
16,13779,1,standard,,
16,13780,1,standard,,
16,13781,1,standard,,
16,13782,1,standard,,
16,13783,1,standard,,
16,13784,1,standard,,
16,13785,1,standard,,
16,13786,1,standard,,
16,13787,1,standard,,
16,13788,1,standard,,
16,13789,1,standard,,
16,13790,1,standard,,
16,13791,1,standard,,
16,13792,1,standard,,
10,13793,0,standard,5,0.39692925175351323
16,13794,1,standard,,
16,13795,1,standard,,
16,13796,1,standard,,
16,13797,1,standard,,
16,13798,1,standard,,
16,13799,1,standard,,
16,13800,1,standard,,
16,13801,1,standard,,
16,13802,1,standard,,
16,13803,1,standard,,
16,13804,1,standard,,
16,13805,1,standard,,
16,13806,1,standard,,
16,13807,1,standard,,
14,13808,0,standard,,
16,13809,1,standard,,
16,13810,1,standard,,
16,13811,0,standard,,
16,13812,1,standard,,
16,13813,1,standard,,
16,13814,1,standard,,
16,13815,1,standard,,
16,13816,1,standard,,
16,13817,1,standard,,
16,13818,1,standard,,
16,13819,1,standard,,
16,13820,1,standard,,
16,13821,1,standard,,
16,13822,1,standard,,
16,13823,1,standard,,
16,13824,1,standard,,
16,13825,1,standard,,
16,13826,1,standard,,
16,13827,1,standard,,
16,13828,1,standard,,
16,13829,1,standard,,
16,13830,1,standard,,
16,13831,1,standard,,
16,13832,1,standard,,
8,13833,1,standard,,
16,13834,1,standard,,
16,13835,1,standard,,
16,13836,1,standard,,
16,13837,1,standard,,
16,13838,1,standard,,
16,13839,1,standard,,
16,13840,1,standard,,
16,13841,1,standard,,
16,13842,1,standard,,
26,13843,0,standard,,
16,13844,1,standard,,
16,13845,1,standard,,
16,13846,1,standard,,
16,13847,1,standard,,
16,13848,1,standard,,
16,13849,1,standard,,
16,13850,1,standard,,
16,13851,1,standard,,
16,13852,1,standard,,
16,13853,1,standard,,
16,13854,1,standard,,
16,13855,1,standard,,
16,13856,1,standard,,
16,13857,1,standard,,
16,13858,1,standard,,
16,13859,0,standard,,
16,13860,1,standard,,
16,13861,1,standard,,
16,13862,1,standard,,
16,13863,1,standard,,
16,13864,1,standard,,
18,13865,0,standard,,
16,13866,1,standard,,
16,13867,1,standard,,
16,13868,1,standard,,
16,13869,1,standard,,
16,13870,1,standard,,
16,13871,1,standard,,
16,13872,1,standard,,
16,13873,1,standard,,
16,13874,1,standard,,
16,13875,1,standard,,
16,13876,1,standard,,
16,13877,1,standard,,
16,13878,1,standard,,
16,13879,1,standard,,
16,13880,1,standard,,
16,13881,1,standard,,
16,13882,1,standard,,
16,13883,1,standard,,
16,13884,1,standard,,
16,13885,1,standard,,
16,13886,1,standard,,
16,13887,1,standard,,
16,13888,1,standard,,
16,13889,0,standard,,
16,13890,1,standard,,
16,13891,1,standard,,
16,13892,1,standard,,
16,13893,1,standard,,
16,13894,1,standard,,
16,13895,1,standard,,
16,13896,1,standard,,
16,13897,1,standard,,
16,13898,1,standard,,
16,13899,1,standard,,
16,13900,1,standard,,
16,13901,1,standard,,
16,13902,1,standard,,
16,13903,1,standard,,
16,13904,1,standard,,
16,13905,1,standard,,
16,13906,1,standard,,
16,13907,1,standard,,
16,13908,1,standard,,
26,13909,0,standard,,
16,13910,1,standard,,
16,13911,1,standard,,
16,13912,1,standard,,
16,13913,1,standard,,
16,13914,1,standard,,
16,13915,1,standard,,
16,13916,1,standard,,
16,13917,1,standard,,
16,13918,1,standard,,
6,13919,0,standard,,
16,13920,1,standard,,
16,13921,1,standard,,
16,13922,1,standard,,
16,13923,1,standard,,
16,13924,1,standard,,
16,13925,1,standard,,
16,13926,1,standard,,
16,13927,1,standard,,
16,13928,1,standard,,
16,13929,1,standard,,
16,13930,1,standard,,
16,13931,1,standard,,
16,13932,1,standard,,
16,13933,1,standard,,
16,13934,1,standard,,
16,13935,1,standard,,
16,13936,1,standard,,
16,13937,1,standard,,
16,13938,1,standard,,
16,13939,1,standard,,
16,13940,1,standard,,
16,13941,1,standard,,
16,13942,1,standard,,
16,13943,1,standard,,
16,13944,1,standard,,
16,13945,1,standard,,
16,13946,1,standard,,
16,13947,1,standard,,
16,13948,1,standard,,
16,13949,1,standard,,
16,13950,1,standard,,
16,13951,1,standard,,
16,13952,1,standard,,
16,13953,1,standard,,
16,13954,1,standard,,
16,13955,1,standard,,
16,13956,1,standard,,
16,13957,1,standard,,
16,13958,1,standard,,
16,13959,1,standard,,
18,13960,1,standard,,
16,13961,1,standard,,
16,13962,1,standard,,
16,13963,1,standard,,
16,13964,1,standard,,
16,13965,1,standard,,
16,13966,1,standard,,
16,13967,1,standard,,
16,13968,1,standard,,
16,13969,1,standard,,
16,13970,1,standard,,
16,13971,1,standard,,
16,13972,1,standard,,
16,13973,1,standard,,
16,13974,1,standard,,
16,13975,1,standard,,
16,13976,1,standard,,
16,13977,1,standard,,
16,13978,1,standard,,
16,13979,1,standard,,
16,13980,1,standard,,
16,13981,1,standard,,
16,13982,1,standard,,
16,13983,1,standard,,
16,13984,1,standard,,
16,13985,1,standard,,
16,13986,1,standard,,
16,13987,1,standard,,
16,13988,1,standard,,
16,13989,1,standard,,
16,13990,1,standard,,
16,13991,1,standard,,
16,13992,1,standard,,
2,13993,0,standard,5,0.42749821988957826
16,13994,1,standard,,
16,13995,1,standard,,
16,13996,1,standard,,
3,13997,0,standard,,
16,13998,1,standard,,
16,13999,1,standard,,
16,14000,1,standard,,
18,14001,1,standard,,
16,14002,1,standard,,
16,14003,1,standard,,
16,14004,1,standard,,
16,14005,1,standard,,
16,14006,1,standard,,
16,14007,1,standard,,
16,14008,1,standard,,
16,14009,1,standard,,
16,14010,1,standard,,
16,14011,1,standard,,
16,14012,1,standard,,
16,14013,1,standard,,
16,14014,1,standard,,
16,14015,1,standard,,
16,14016,1,standard,,
16,14017,1,standard,,
16,14018,0,standard,,
16,14019,1,standard,,
16,14020,1,standard,,
16,14021,1,standard,,
16,14022,1,standard,,
16,14023,1,standard,,
16,14024,1,standard,,
16,14025,1,standard,,
16,14026,1,standard,,
16,14027,1,standard,,
12,14028,0,standard,,
16,14029,1,standard,,
16,14030,1,standard,,
16,14031,1,standard,,
16,14032,1,standard,,
16,14033,1,standard,,
16,14034,1,standard,,
16,14035,1,standard,,
16,14036,1,standard,,
16,14037,1,standard,,
16,14038,1,standard,,
16,14039,1,standard,,
16,14040,1,standard,,
16,14041,1,standard,,
16,14042,1,standard,,
18,14043,1,standard,,
16,14044,1,standard,,
16,14045,1,standard,,
16,14046,1,standard,,
16,14047,1,standard,,
16,14048,1,standard,,
16,14049,1,standard,,
16,14050,1,standard,,
16,14051,1,standard,,
16,14052,1,standard,,
16,14053,1,standard,,
16,14054,1,standard,,
16,14055,1,standard,,
16,14056,1,standard,,
16,14057,1,standard,,
16,14058,1,standard,,
16,14059,1,standard,,
16,14060,1,standard,,
16,14061,1,standard,,
16,14062,1,standard,,
16,14063,1,standard,,
16,14064,1,standard,,
16,14065,1,standard,,
16,14066,1,standard,,
16,14067,1,standard,,
26,14068,0,standard,,
16,14069,1,standard,,
16,14070,1,standard,,
16,14071,1,standard,,
16,14072,1,standard,,
16,14073,1,standard,,
16,14074,1,standard,,
16,14075,1,standard,,
16,14076,1,standard,,
16,14077,1,standard,,
16,14078,1,standard,,
16,14079,1,standard,,
16,14080,1,standard,,
16,14081,1,standard,,
16,14082,1,standard,,
16,14083,1,standard,,
16,14084,1,standard,,
16,14085,1,standard,,
16,14086,1,standard,,
16,14087,1,standard,,
16,14088,1,standard,,
16,14089,1,standard,,
16,14090,1,standard,,
26,14091,0,standard,,
16,14092,1,standard,,
16,14093,1,standard,,
16,14094,1,standard,,
16,14095,1,standard,,
16,14096,1,standard,,
16,14097,1,standard,,
16,14098,1,standard,,
16,14099,1,standard,,
16,14100,1,standard,,
16,14101,1,standard,,
16,14102,1,standard,,
16,14103,1,standard,,
16,14104,1,standard,,
16,14105,1,standard,,
16,14106,1,standard,,
16,14107,1,standard,,
16,14108,1,standard,,
16,14109,1,standard,,
26,14110,0,standard,,
16,14111,1,standard,,
16,14112,1,standard,,
16,14113,1,standard,,
16,14114,1,standard,,
16,14115,1,standard,,
16,14116,1,standard,,
16,14117,1,standard,,
16,14118,1,standard,,
16,14119,1,standard,,
16,14120,1,standard,,
16,14121,1,standard,,
16,14122,1,standard,,
16,14123,0,standard,,
16,14124,1,standard,,
16,14125,1,standard,,
16,14126,1,standard,,
16,14127,1,standard,,
16,14128,1,standard,,
16,14129,1,standard,,
16,14130,1,standard,,
16,14131,1,standard,,
16,14132,1,standard,,
16,14133,1,standard,,
16,14134,1,standard,,
16,14135,1,standard,,
16,14136,1,standard,,
16,14137,1,standard,,
16,14138,1,standard,,
16,14139,1,standard,,
16,14140,1,standard,,
16,14141,1,standard,,
16,14142,1,standard,,
16,14143,1,standard,,
16,14144,1,standard,,
16,14145,1,standard,,
16,14146,1,standard,,
16,14147,1,standard,,
16,14148,1,standard,,
16,14149,1,standard,,
16,14150,1,standard,,
16,14151,1,standard,,
16,14152,1,standard,,
16,14153,1,standard,,
16,14154,1,standard,,
16,14155,1,standard,,
16,14156,1,standard,,
16,14157,1,standard,,
26,14158,0,standard,,
26,14159,0,standard,,
16,14160,1,standard,,
16,14161,1,standard,,
16,14162,1,standard,,
16,14163,1,standard,,
16,14164,1,standard,,
11,14165,0,standard,,
16,14166,1,standard,,
16,14167,1,standard,,
16,14168,1,standard,,
26,14169,0,standard,,
16,14170,1,standard,,
16,14171,1,standard,,
16,14172,1,standard,,
16,14173,1,standard,,
16,14174,1,standard,,
16,14175,1,standard,,
16,14176,1,standard,,
16,14177,1,standard,,
16,14178,1,standard,,
16,14179,1,standard,,
18,14180,1,standard,,
16,14181,1,standard,,
16,14182,1,standard,,
16,14183,1,standard,,
16,14184,1,standard,,
16,14185,1,standard,,
16,14186,1,standard,,
16,14187,1,standard,,
16,14188,1,standard,,
16,14189,1,standard,,
16,14190,1,standard,,
16,14191,1,standard,,
16,14192,1,standard,,
16,14193,1,standard,,
16,14194,1,standard,,
16,14195,1,standard,,
16,14196,1,standard,,
16,14197,1,standard,,
16,14198,1,standard,,
16,14199,1,standard,,
16,14200,1,standard,,
16,14201,1,standard,,
16,14202,1,standard,,
16,14203,1,standard,,
